DW_CLIENTE;DW_LOCALIDADE;DW_TEMPO;preco_venda
1ca83d67953c9db7f93b4195cd6d2fca06ef1851bd8255cc075b683d85351425;f406eaa5941f80abcf01588236c9488409020a9f2fb3ff9e0454a195bf5d7a4b;18041a24627ba12abb9875ec668cadf550936ef0018a85dd2d1602da77ac9364;154.0992317199707
e000956e22310b0ef72c391c49043d6325037682e2fe0c70aaab0f0bdd35b66f;01f5d068a2c9bbe9836be8e3560edc5d0f109701ab9281f5bf3b7b27490a3485;4ad91fa5bc39c3540fdba9f83c2209f1db6e3353fe570d49ff83b195f25fa73b;824.3900146484375
e000956e22310b0ef72c391c49043d6325037682e2fe0c70aaab0f0bdd35b66f;01f5d068a2c9bbe9836be8e3560edc5d0f109701ab9281f5bf3b7b27490a3485;367d5eb45f5f111240d1b1bc7bce49441c73ebadd49f63083fc91461a9d01d4f;2783.193328857422
72c63b8d4d66380143ab6cceddf487597e2ec79bf8ce05f133cf5173fd1100d9;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;be1d32cbb053720ad09c50fff9cb4d7ebcb54882421f8281bc7d24aa43ea6208;258.010009765625
54c4bd0cd0b6f14af9d52ba830dc515f346eeae7035e996a2608901194e6f993;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;d47d63b7e6e89ea7ec8a1296e0899b060f78b1602af794384f2071efe87d761c;2021.6650085449219
6e4449aa821186848496aad613a64c809d0e81cf89e9a237208c5f94729cfb33;01f5d068a2c9bbe9836be8e3560edc5d0f109701ab9281f5bf3b7b27490a3485;436ebab7d471488f1524f307954a28d05589006ae2d57235fdeb6e59aa6437a3;3767.726676940918
7a60a4a7f458ae0b087a3d42c9abd60e2d14f1302a68ec9f1008b15c070a7f06;15bf10649dc85f163e1a848aa4aace82705d1158fee97433538f724b2e8f9ed8;7907912463156980792a6f3b3565bd5a7c1a8a44b06f208b807d83cd9057dcd4;597.1400146484375
e0a08c4dcfb02bd83c1f14eec271ecc5c22ab4adc35acc068c4ca038484eca01;54d2f5388b0891102e9adaa716eb652a6be405b6cfefdb357e42e4d9602551e8;1bc8695a52d136fdb2654c1c8754f3a62155c0f57609e6f3ca0dfcc7bca5936b;824.3300170898438
ad251d26ed4170eb27b860ac4a1aba7e6610b2712bdeb5196cb122c789fa5cdb;97f50e9c3a4f7ce6a1d96361ad7692f597890ba8b3e945d89f0f398c03058e2e;e7eaea8f2de28bb4d32dd1fca7007fcd2bd2374bdd40c4aa85257fd2d4614ce1;576.7900085449219
2eb5598fc68c5d43e8a06c6a3356f12d24c94198afd4b8aae7a7cfad639805b0;71f1a734e2176a39f0739e97572d0dce9f8cce3284bfc74fc82e4e1ea3e6060a;2e910ef2bebe0fb037720e2980580eb60ca86f7d46e72031524ade763782ab51;1979.1216278076172
59ddd59a4f3ea3657bcba9480c741dff0da2e7afc31c29ef0331b826844685e4;6eedf411380fe30889e997f68ed67f69504293ed0ea94f8fc7ac6d4dcb6a4135;f75d903695fc6c1943e543df4c8946f65cad3eafa4edb1a866998e755abb7ea0;265.8500061035156
a4c26f2583016e4baf1f53b96216e06164b001ef280a4d42a13a1e577cb222b9;7c52a393c6e154fab60dc3f7e7ad045ceee4530cb89ae10b8be7b805aa96f718;dc136183defb9efa131872693a25b8e687a03fdc9c033a4a29a18b3dd8764677;310.2300109863281
9cb99126c4ba354fab20c894e834949bee6e8b4d8fa4c4ae401ddcca83bc18a1;113a4e0918b37c7651ff5da3d5d933e395b4e4e51816b7d159a203b694932bd7;1380772647f5385a7f6f270ee7fe46ae734374b8bc053d38c4d0597c658d5e01;347.4700012207031
f31cccc88ba6bd68961adaaa57019a11ca5fd2013e017bc25f1da23fd11b738f;d29eef0629234158fdb4e07a4219eaee3020a0e9308d9054b83a10db2805b1f6;813c1b464cd6b89efeae02b257a354fb8c2240f68a306eb40c4428cb6659f95b;861.4500122070312
e4b7d4f30f00359f4891bacd762ce73808e0bbf4d20e14d3fc669678c3f25717;f47b0cedd22034e96c9c541dfcee8a6a573a27d6e1d5aeb7cd3dfb4f40230879;36e42079502453347dfdf5d9e31cddd8ca3e161c71d7bd0c644e62256a9c4aa9;661.7999877929688
e4b7d4f30f00359f4891bacd762ce73808e0bbf4d20e14d3fc669678c3f25717;f47b0cedd22034e96c9c541dfcee8a6a573a27d6e1d5aeb7cd3dfb4f40230879;210e657f087924337f60c8edc3924229d7c9ac454d38868d3b77f88f7d2f1176;194.4499969482422
6bf75c3ec5629db77c79af2aba31591e9794a3e5e77ca4865ba67d2d2bf5c0dc;3ce4928da348500fcaf43a0b44e89c6a199178f695ff30272c88846697a8d3ca;076f959f0ea3e6a0d2414f2de9ead0531bb11c6da7d29f8929b9bfc294a91c84;166.5
9e2283353ba7c54c309579633afc2645e05bf69385bc912f04637aaa7dd07989;4a46bf31de74faf25f3733e8e77a442bac1a419100486ffad22257b352b2044f;3c21053bf5408eb972d023db93786d247b8ae4e97b6b9c9754dfdb3fcb300b83;1387.3300476074219
7d2539d2e1143fddb544d130d7397a710c594d9e9031e896764d3d460da3568d;113a4e0918b37c7651ff5da3d5d933e395b4e4e51816b7d159a203b694932bd7;cfe448ef1f6c04ec2c9c17adad69aaa935b90cd8eba4812ca1ae4d78b526e018;395.70001220703125
5f1da8c606ad4e90e09dcc2f045397730a9d75752903bf1c03e6979498514414;240bc2f18721d6c596e60a99dc2a62453bf6def5e881c364cd03fc4c72b7e1ef;0ce314775c0bdd92f1d97a592437afd928e5eea2b62a9f3701274116764b39b8;269.07000732421875
349f99236872076edd13e993acd0ac7cc27df66c5e2a77fb80c11edf4663f382;3af4671fb9a3b16dd6e0bac55ca4ee954cd40962f439e2720017071c382886a0;f8fbe0b2557fcb11afecfbd7019bcf0b7aee590ceb3c00cd5e3728a87271a412;263.81505584716797
cef3edcff8944ce41230f44d96ff5d4ba36b828792bc1a0c23c49ed8fe670ae0;060b9e2c4970f3239b25bdb9776aade91492696f57c54422509989fd111c5cb5;f74e7a9c3b07467002ed7dc9b83d4726c0462d270671805835b00208a8c91ae1;621.3699951171875
7c228dc04ccc88ccd6506cbd5a45eab1cc24d30a1b392519fd51040fae5dc27c;69db18f837b8ff0ec52901b98d1a0aed028321c4bf7bc17750f2c14c42959b26;4b67288d399e4b585984d710127f2fc63a0f6de3a2d8ef0064a678b770c675f2;1040.6699829101562
7c228dc04ccc88ccd6506cbd5a45eab1cc24d30a1b392519fd51040fae5dc27c;69db18f837b8ff0ec52901b98d1a0aed028321c4bf7bc17750f2c14c42959b26;d85ec408ba1278c55d3c84928848aad1860581790e7c3ac9927ae33bd2c6af90;871.2200317382812
29e0851b7d2eadc4480dae00318d19e9645df27e40b0c6998bb54367ad1b5073;19913b6dc218b594eea044f42cca6b698dc0656d1341ddd822e33c104b95c8d9;9beae4733e8f45dc869f83f622f0a89e58dbfe72a93f31d5192706dcf49a4aa6;712.27001953125
f42313d46cc79183d2f1dd19fe09e0cb7d03de34f9c3e454ac14cfacb4f836fc;5621a89e2927c66064abc715c6d80f3e2a89a75523e5ce2db4c77ed09ed22b2a;1a16ca76fb6de12069d17ee7779242c3a261825742728f5aeaac9f67b948f26c;26.452499389648438
f42313d46cc79183d2f1dd19fe09e0cb7d03de34f9c3e454ac14cfacb4f836fc;5621a89e2927c66064abc715c6d80f3e2a89a75523e5ce2db4c77ed09ed22b2a;57889f0f1957351e3c1874a82a5b7345e6886bde21119adcd06555a5ac60efcb;57.475263595581055
f42313d46cc79183d2f1dd19fe09e0cb7d03de34f9c3e454ac14cfacb4f836fc;5621a89e2927c66064abc715c6d80f3e2a89a75523e5ce2db4c77ed09ed22b2a;cf762f34b4c5f8cd994d3db78486f8e5059ab66421d1cd8dda6e0169af291109;0.3771800100803375
64549eb1414e6087b83ab4bd9011c278128f756b141aaa040b3be201ce1141b7;c7ce4f7803772a8edacaf8c8f401f6b45a66d132945b187c33f6bef9fdb01db5;734454a1cccd88cefd37171fbcd4b69edc421d920e85de8dd6391f994a1b8fd0;3538.9853134155273
a8c762e0e3e1fe36b31126082aae4283797536730c6bc8f53e9bf7c34567733c;6f9c9b9f5f37a75700326658f7aa7a5e85bab10d169bcdd631e78f48fc5f64a6;fd6d7120a5ded625bb4e883cf8f73674fd005c9610b134a41c18df6fd3f34d80;2095.4150390625
ead977583ad017edfb2a9d27a4c6e8b4bea748bcd578f4dd3da9e558be39660c;6d4a17359c214843dc020d1645af38f3e3be560ee398f6448b99887d0a83251f;6697eaa3145af365b2da1b0bb501c7a7c23d8fbe86a830a17081a62401feb527;34.74399948120117
148608b69f1a71d9b7fee13803177cfaba90db0b88988862d06c21478595a429;19913b6dc218b594eea044f42cca6b698dc0656d1341ddd822e33c104b95c8d9;e6d4484e33d24e136ff9aefe7b8008c5622bda36a5e6b19ce250a4a27727ada0;622.02001953125
08940fb9c173920297f62b27e8c9e3efe9bff43b5d832833e5537616e683a300;c69149dc80458f4ee6764a469011a6e4370847e5e749cdd9818216253911c49f;e7fcd64d48c1d20c789ecd80d68eadb24bcfb80c00edc7d9d49a39fd8b105d68;1252.8083400726318
5697460f1125722a560344ea732a107e5adb634765a48b52e5f9d4eecfc22df4;4693a3cba01e3c1587be0cce7dd1d0c0297ca1b7deb0567ceb4229cd185efc45;e7fcd64d48c1d20c789ecd80d68eadb24bcfb80c00edc7d9d49a39fd8b105d68;858.6799926757812
f02cddaa47f1f04fe231d54cf733f4fb6947f6f1d899bfcfba3cc70c520a688a;af9ff210bee0aada0749c8f24ac92fced0238fcdfd4e272626d769d6bc9906aa;9c8f063ebe8c031f847f8fe5e35e21faff4dadfc7b9c1dfe44d2ebdf14ca3a4b;589.45166015625
664b28c133d2062eb5b3017540bda0823143731f51c4038839bc4b93efc87f68;c69149dc80458f4ee6764a469011a6e4370847e5e749cdd9818216253911c49f;1d6efc1d9f998dec6bae03a880458582b62db3233a21d8973665f452339a13b9;1227.5400085449219
59d5f4802ca6e8224b49acf787cc92d373848de7dae6e95d12ea7411a08eae82;c69149dc80458f4ee6764a469011a6e4370847e5e749cdd9818216253911c49f;0def4923422659e121f38be89d92ea93dc8c7dab2bc9de01652fc4492059e805;174.42169570922852
78346f258d10012cfaded2caf21121c7f1e7d7341999fc0befd380f8bfec2271;c3e7b2da593fc52845a7ef4dd2bb04c379821f8570062da5417f77cf2d0bef44;254ec8ed42049f551621046b19009aa8058d0e95c44b2f5ad6bcd1f7baade731;25.487600326538086
343ab1d917702e21904516c84a28e30f75b1813665f6c8cb5b5f319391964196;2f58253e5cff4ebbcaa37574d8a5fb96b7c9a8d822dea3a8e1e295b4d8f1a27c;a8da216639b3bb6e498aaacca162ca7cf5130b1e140c21aac1deeb15a0f02e36;51.402082443237305
45622f0f3879b7d32008d575282bdb73628afae8308611f898a19c9aff5c7d70;46dbc16c6c09971df293078232b52b96cef08186d19c938141395eb403e1d2a0;1139b2ce3a193dc58e6101a402cbfe8ae41b01431027dc7131d327d44d87cb16;2480.9385147094727
5152ebf59f92be6488dec3860d025607695de6b23273d8a334e785df59845103;e7d9522e6d0db91abf3c8233408d2b1ca3fcc57707da3fbc5b9156be09e3511e;ce1d9a942ae40d6d05b4d4232fddb7595e743b6b8fb15bcbd3ef022f439ff68f;1593.64501953125
43d4eb4ed7b4d29d37d99e63e0ff704a75f6f547bb795b943218f88d81235694;4eeafd4f000d857187f47cd5c3559adc6267f57d9d9f4222ce8418f17780e9c8;40f1c3614a23db7e1f6d091ed1270e562bc6397ad5e48a38efb6d5bfeb8bece5;164.78500366210938
ca4d29b4e14657b8435c7f9e650ccb37598d279cd8ecbe91e5abdf92bc9ccfa2;92876acccea44d46d18f26976099168df4c51117e7474ac34e3c5e545e03c3aa;87b480dab5b1e107d65b44e23c069990a3e40b2ba25b7d8e45697a10d584dbb1;570.7680053710938
4eb2731b5764cccbda4c3cf01be4dabfb60e3d50f19f65da690f1f3cd71e550c;b040d5ae1178cc1440c50665e6b02bb14cd826f4167d19f69d58a0b1e2e47625;05869f41b919a55d4311d0caa2828792bd2a94bec03b020e6e7b1bb6e54937a9;278.0545959472656
d54b4e34fa99231799961a54e1134cb812af2f3d8634ca74324777336bd5a583;78b90ae779d244f5ef304b44a72da330053295923e2595bc5465287e7163b23e;4a47e564d9bae2642369c673c820ad0859b4933246062b692fb7480b1e33b4f5;35.81479787826538
b92d1c72e6a3e337cd403432c6a61f44a457d6846997a9259a1671360538e42a;055e1facaf21c8da8345b6c392aca112c83d47c47ad1433f77b091625f96c9cf;9afe1425a01d081fd89fde854b6b3d10a54a22d19940de0ab5d2fe1bba5c0caa;1699.8799743652344
01d8cc5c6972ac9460c60e6ea9a587e78b14a148078f4cebc4ba703f3e435b8b;7dfac4a28ea2a0404b14edc1f270af2e9f6442a7c463b4078812f4c930b89a3b;dcd7b841320d7db4618fe3a6ccb6ac243dfc62be2e5745b5ce97196b8023c5a1;819.91748046875
8fb4e307b15b2ac55db3c4bdbc1b20e5f6c7dd79bd868bd1de5e9b939eb015f0;961baa7ea4d774b5be89493dddda70b8c1535d8dda62d1bfa7d3936b4e6314fc;ce71b9129eb330a5017df0521bd75bf23513f48b3cfd9c5451e6ea958f2cec2e;1408.9500122070312
6fa26552d5f121c15aef2fe6ac9fe6c4e601c1f65187134fae590a28ff259b1a;62de891e2886681c479f3e05205182dbd268b7336b8fb4e6664e165d8175c781;87b14a8a03c6e0b04f487520b04acf52f2c27d4c67967439c46816f95665e0cc;598.0800170898438
cf31db925aa5f2b175a14f10b3caf22c16f11a2b23ec0e7935ec06bfc835113f;822f79aa22597e014fcc892f678b2798cb75ce0be94c8145ebbe58785207d211;c092f711999f4204572b62c84aa9596f494bf8ee284faf60f4e035a6cf44cbd8;475.77166748046875
33ceea8d7f9c64484f68299be89a0503da2e03ba03aff695290064433346e0f8;1475de11d4eccba8863d655968e8f92b1464fca4a283a4c1a328d2e8d49752b1;5354799c37d0d34528eddf37e16a8e4b35f9427606a241caff8e75a439c79f6b;2423.9033432006836
92cb675ae37bd434c65c2b6d82a58bb311efa7bd9e39c3f10a69908031375f12;ca19dd9d581835c8af0cf5c6bb3ec5d7bb95bc74e16823373887789820cadad1;f3be4e73dc7a473c3c45f1949beb58b186b2174ef145efd496138dfe4377cae6;492.6399841308594
7cb92a067e0598ee9a77b4b5471f7c5133e1755d61a6df051a27940e5ffa1d44;ede3771404a1035112f3d04f2682c85a0cf31a84dbb5f71aa694e83bc250e065;1342ab496dc393ca54dbfc12cbefbcbfc59fa446b38049ab961d68feb30487d6;676.802001953125
7cb92a067e0598ee9a77b4b5471f7c5133e1755d61a6df051a27940e5ffa1d44;ede3771404a1035112f3d04f2682c85a0cf31a84dbb5f71aa694e83bc250e065;8771c32ec73374196364334561c8421aeb0fb756e3b63ce24be3faf2370c82f9;133.08799743652344
a424f947643ebe374952075664d61299469021cf1d5c3add8ccd35b606808d1d;c21b15a189bc4a939bfd8bd5b2003acb3b8f445e80ce926c9641a10b18cf9624;e59ec5661060949fd151d99c9d20e9beed206d2d38ba360c459be125dc58e0f3;3084.87003326416
06ae0389e4c7b8c355cf491f799440fbe00b422296b1d40468e1fa89e54abbd7;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;3c087124f2d901f311609cdeda528a838a633f8fbcd6ca8ccdbedf425c22f23b;288.4221076965332
bb81e2bc1373d1c4c6ae61a4baed59d8079530e63ce4c1cf11c8287b5c924599;01f5d068a2c9bbe9836be8e3560edc5d0f109701ab9281f5bf3b7b27490a3485;184426e1fc4aac62ee6a54d89fb107fe7a776909864dbe17ceab772e0dda39ac;867.6900024414062
d9bf5b4322a7cfeb1399b1674943863cd2bfe27f6eccfe721c891626470865e9;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;73369bcf656647a0940b9c870f2beed212d4b940efa22187c056f11bffa5d361;853.9700088500977
ceee571be6fcb82df5a40dd85d2cdd632312b7afab1489bd80686d62026c7fe9;c595531ac5df934959dd4576e1aef4368ce3c4648ce3e028e1ba91f1a21ca09c;c2f7e7de8c61499112b3b8e82f1915a196eefef0c995940f3cec05945326350e;3514.384868621826
0a66b59059cda0d4f9c0b91bcb60be611802040301c410d74e2f8ff27a7819e5;092b8418987a19616e777f78fa1cfde768caed3ef6b993b5c9cb8875df254480;4a4e0e7789667eefc3d69a5fba7699a71a8f42731830d1f5a08a150ab726dca3;693.510009765625
7863357accf2ca3bf33adf6045065c200213b13d161a66ca1f6da3232a792009;ee5bc2c37556c53d745f5fe4e54f5295e4ebdfbc283938325ee7c423fa8d4053;d8eb6b3c0a49a302d9a33a63e7d2788c2876221284a8a518040f457f8f818df8;1070.9891347885132
c7f9024464b24f406a156e65b3578a32c53715412b687b3075e83cdd7b834619;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;e5e642b82e89c1ade0438a97ae5502ebd97e23aed820557320dedefbecf9de55;682.3800048828125
c7f9024464b24f406a156e65b3578a32c53715412b687b3075e83cdd7b834619;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;ce71b9129eb330a5017df0521bd75bf23513f48b3cfd9c5451e6ea958f2cec2e;221.0399932861328
463272cb65ef62958dcbf488a2c42e6e6b9ddfd64c8cec7f204290c81f3f44db;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;94f163f4ccc4a4ca928097dbb3db55cce4933e88e16135fc719d223496096a18;595.8600158691406
276d071c579edc779af025477250e24d17047df8138f1bef68651c7c7c03794e;4889a0ba52f23798555b0f00e33f39a3fde7eca8ed60c42b4662f027e43123bc;f9ae041cd91c118430df83b0e389660038a135fd1919f510f5703caf5d374e46;170.82000732421875
bc8d458a51b373e605339d08c2e4097d7a72c0f3fb88488c184cf5c731a8f9e1;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;ce71b9129eb330a5017df0521bd75bf23513f48b3cfd9c5451e6ea958f2cec2e;1224.6599731445312
74f9593d2f6fe9d322be00c507689953ba378a0c590acf7c496f0f3af0367b8c;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;f215beaaf9be1586aaa1cc083f071d305307ff4dce7c5191b34226259f810a45;161.12629890441895
2e0b062e105c66ee0de09ab39f12a5799020f30d2dfe70ea2ec2aa35e5621f8c;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;7accc18a5819a1f49fe98e5776be28e1db2779f50b8511339586002b6937f62a;48.03379821777344
3654c1d4f8371f1b352e90ef3d635988b150e1fbc9b595738b6e9f69b77c46ed;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;7888ffa31fb00bee2d08bbd0295ce00c237aca7d110217d210f354d62dc218cd;2617.901189804077
1ca83d67953c9db7f93b4195cd6d2fca06ef1851bd8255cc075b683d85351425;f406eaa5941f80abcf01588236c9488409020a9f2fb3ff9e0454a195bf5d7a4b;dbc904481d87577213ef8dd96c287558572898efea69374179989064caf51045;8.399999618530273
1ca83d67953c9db7f93b4195cd6d2fca06ef1851bd8255cc075b683d85351425;f406eaa5941f80abcf01588236c9488409020a9f2fb3ff9e0454a195bf5d7a4b;9026d88e34df22f51298598681e1f5ab33c9586c83a0f7e359ca1c0eca15e757;3003.977077484131
fc7a65ad591b3cd1c57252cce894c35dfec4863d434df3bea2c1137b8ea2c1d2;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;aba36c1a2a7fb1851452bfd1c3e05aafd4f24fc01a4b2b2fea812b34232d4fbe;252.67999267578125
2f8686084e0ccc31291faa0889b031c6c437abf41f54c4b284fbda54e23b8ac0;639c9654c2e9808f540cf3898fa28c0b9ca07ebc939181da3970020df1f485ef;65d9175f9377a707baf73716168ec346b8601c2504d9aa15793876979f3a88b9;1336.3995990753174
b3aea53510a0f53bc156a8b8d7ea449fa0ebf685402565e205606ebdd5b119ce;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;1139b2ce3a193dc58e6101a402cbfe8ae41b01431027dc7131d327d44d87cb16;345.18750762939453
ca9ff35f711361b28c83b00a136a37abe11e25cee8a155785c1f752b6f7f75ac;01f5d068a2c9bbe9836be8e3560edc5d0f109701ab9281f5bf3b7b27490a3485;488f4cbccc47b24114f1bf3a90039db5771bc92420a6751dbb04a323551d0834;556.6699829101562
ef043f6ebfd12eaadecc2f268a671328b94bc503dfe4fa506d338b4755838607;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;417151a874672f217f0eece693c2dbbfa78fa9e81129d3db255e938ff03ddf63;545.2866439819336
a69058be3e72eb19dd51db63c8877f0fd3ea50aa824c2a929d86549077d47b24;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;436ebab7d471488f1524f307954a28d05589006ae2d57235fdeb6e59aa6437a3;4335.441066741943
aefd4fbc7bcc3aab5fdd3d5ee1b37bad22d9275bbfc626384e5ddd08f9f97437;3302edbe10c6b8465b4867f0bb7cd09b763544e81a96b869897230e42d68a224;b73782268e85883bec653e87e8958765d5debe44660af3801721bd7e0dc52eee;572.0562725067139
7a60a4a7f458ae0b087a3d42c9abd60e2d14f1302a68ec9f1008b15c070a7f06;15bf10649dc85f163e1a848aa4aace82705d1158fee97433538f724b2e8f9ed8;de8334a5fcd131f9e2a8591af2a51b74dd85b9fcf97616e0b677c9d31131844b;597.1400146484375
096a04dc5395b92f88f63f319f5ab70aca065e2feecd1c53ff74d44f273e75e7;40a3efff49a59670ffc092eef2d0d4ec5aa19904a4355c45dfafead70d23efbc;946d3e18e53f014ddf0d878825b2bcf0f85b5f1bbe0a79956ba0e065d8e1f146;2594.035858154297
c37aa36d81f01dc3eb80acbf8c0a29e6734c80e7ef13ea485784dc35966a4fdf;8c5b7b5fa3c40d7405db1dece76e9dd746e8237e9556ddc74780bf07db663e9a;a7209eeebc650f5aa3356dbcf3e69d2503ea00f287c2ccf87970177443967083;64.68399810791016
79611291025309894a529c2f595ee26d16289cb64d90c9b3cc1acf2a5f42726c;113a4e0918b37c7651ff5da3d5d933e395b4e4e51816b7d159a203b694932bd7;9afe1425a01d081fd89fde854b6b3d10a54a22d19940de0ab5d2fe1bba5c0caa;357.8900146484375
e4b7d4f30f00359f4891bacd762ce73808e0bbf4d20e14d3fc669678c3f25717;f47b0cedd22034e96c9c541dfcee8a6a573a27d6e1d5aeb7cd3dfb4f40230879;b4f12bdbdb2e93df666942f089d2339e5d798fc7d1c2a13503929d5d33cf167f;1326.7668838500977
166f2f6521ed500260a0c5c092df729f904eec5951b9727db4d59f4accbb1891;81968fc3fdbbbb44f05fc0151f25f54ad4e177a431b6977fd87932bc81b3a7ab;7accc18a5819a1f49fe98e5776be28e1db2779f50b8511339586002b6937f62a;895.3192901611328
166f2f6521ed500260a0c5c092df729f904eec5951b9727db4d59f4accbb1891;81968fc3fdbbbb44f05fc0151f25f54ad4e177a431b6977fd87932bc81b3a7ab;de594e27fae05f649e9f5458eb7a3672dd8317de26deaabc7777ffd69e45f626;1078.5199890136719
0788427c0ed4971863a840a4eb6405f63aa2513d49fb5875f52006bfeaca8403;33d4a0fd4b555fe1ba7a2e47e595a1470659ef87680dbcd908fe742a1bd287e5;1cdcd6f3573fd8315d243517646a101e26e51857618cd4ecefc3ad3a7b57f1a5;556.6699829101562
31093c02b2105010eaeaf67da4cb9a9a7c1f33b5d0cbb12e98a9d1f3aaa7bf61;8bc241d670ebae94d452c30226eeb3908c94b6b46003c39238a2416b851ad508;0395bc7284d72cef4972692c2c10ddd49cb7357e754cad0d9012ddc3226ecb43;209.69299697875977
a900b52fb782824937ba0e05db3ee0a3b306d7dd51bb44b2e498d7353d31f510;3ff44754b3cdb4145203196cd56a1c92b493a58a783e6988cde95c33cd897ab8;176ec054c9cb2afc77b9509b04e569009fee1d79a3820834235198e7ba127ca2;339.86500549316406
3b73b19b392954095895333ce94e802141196ce4a1ad7c42f90119d7b517706e;e9e3376d9b903878369ccd75ece09f8f6dc048bf1100362fd1f0a9a75ed6fcfc;424fb21b98d87e8daf02f2a118be0257c0d1e14f524027f4e4ccebed87fbcdb1;417.8500061035156
ff8ee5d673b29e6df50c419c1bf3cf0da9d26608120c6862542f5163b3197bc6;b4786b68a8c4437e0a0d491f4c94102ed7367c20204789f55b4299bc7f480964;0bdf576053f112936639eec47c7d27ae8ee47a9cba9c8b9adedadd31b1b763e3;1571.2066955566406
